ItemCode,ITEM,EAN,Qty,RRP,Price  (£),NEW,ORDER,TOTAL VALUE,search_number
01-EL-MM-PS50,ESTEE LAUDER MODERN MUSE EDP-S 50ML,27131261612.0,1000+,85.0,19.5,,,0.0,3906440.0
01-EL-PC-PS50,ESTEE LAUDER PRIVATE COLLECTION EDP-S 50ML,27131019817.0,1000+,70.0,23.95,,,0.0,878498.0
01-EL-PLSI-PS100,ESTEE LAUDER PLEASURES INTENSE EDP-S 100ML,27131286905.0,1000+,80.0,22.5,,,0.0,604616.0
01-EL-PLS-PS100,ESTEE LAUDER PLEASURES EDP-S 100ML,27131043317.0,829,80.0,21.95,,,0.0,590498.0
01-EL-PLS-PS30,ESTEE LAUDER PLEASURES EDP-S 30ML,27131043287.0,1000+,55.0,9.5,,,0.0,590494.0
01-EL-PLS-PS50,ESTEE LAUDER PLEASURES EDP-S 50ML,27131043294.0,1000+,70.0,12.5,,,0.0,590497.0
01-EL-SB-PS50,ESTEE LAUDER SPELLBOUND EDP-S 50ML,887167095915.0,1000+,70.0,29.95,,,0.0,590511.0
01-EL-SEN-PS50,ESTEE LAUDER SENSUOUS EDP-S 50ML,27131595045.0,1000+,70.0,15.5,,,0.0,1181716.0
01-EL-YD-PS65,ESTEE LAUDER YOUTH DEW EDP-S 67ML,27131017752.0,1000+,60.0,11.5,,,0.0,102938.0
01-ES-LEPA-PS30,ELIE SAAB LE PARFUM EDP-S 30ML,7640233340004.0,756,49.0,18.95,,,0.0,2862111.0
01-ES-LEPA-PS50,ELIE SAAB LE PARFUM EDP-S 50ML,7640233340028.0,55,70.0,26.95,,,0.0,2862115.0
01-ET-WD-TS100,ELIZABETH TAYLOR WHITE DIAMONDS EDT-S 100ML,719346022705.0,604,52.0,12.95,,,0.0,820487.0
01-FLO-ARF-PS100,FLORIS A ROSE FOR EDP-S 100ML,886266761042.0,21,180.0,66.95,,,0.0,6398981.0
01-FLO-CB-PS100,FLORIS CHERRY BLOSSOM EDP-S 100ML,886266371043.0,33,180.0,59.95,,,0.0,5544612.0
01-FLO-CHY-TS100,FLORIS CHYPRESS EDT-S 100ML,886266591144.0,33,110.0,33.95,,,0.0,6151294.0
01-FLO-LO-PS100,FLORIS MULBERRY FIG EDP-S 100ML,886266791049.0,21,180.0,66.95,,,0.0,203198367.0
01-FLO-NV-PS100,FLORIS NEROLI VOYAGE EDP-S 100ML,886266771041.0,21,180.0,59.95,,,0.0,200469854.0
01-FLO-PTT-PS100,FLORIS PLATINUM TWENTY TWO EDP-S 100ML,886266401047.0,31,200.0,76.95,,,0.0,202167141.0
01-FLO-SIR-PS100,FLORIS SIRENA EDP-S 100ML,886266681043.0,30,180.0,61.95,,,0.0,2957890.0
01-FLO-SJ-TS100,FLORIS NIGHT SCENTED JASMINE EDT-S 100ML,886266511142.0,21,110.0,33.95,,,0.0,972667.0
01-FLO-TIS-PS100,FLORIS TUBERROSE IN SILK EDP-S 100ML,886266441043.0,21,180.0,61.95,,,0.0,
01-FLO-WR-TS100,FLORIS WHITE ROSE EDT-S 100ML,886266921149.0,21,110.0,35.95,,,0.0,972672.0
01-GBH-GIO-TS90,GIORGIO BEVERLY HILLS YELLOW EDT-S 90ML,716393009581.0,765,49.0,11.5,,,0.0,593771.0
01-GH-GH-TS30,GHOST THE FRAGRANCE EDT-S 30ML,5050456311224.0,1000+,29.0,10.95,,,0.0,968656.0
01-GH-GH-TS50,GHOST THE FRAGRANCE EDT-S 50ML,5050456312009.0,1000+,40.0,15.95,,,0.0,966985.0
01-GH-SH-TS30,GHOST SWEETHEART EDT-S 30ML,5050456311217.0,989,29.0,10.5,,,0.0,1028260.0
01-GIV-ADLS-PS30,GIVENCHY ANGE OU DEMON LE SECRET EDP-S 30ML,3274870002687.0,262,64.0,27.95,,,0.0,1842123.0
01-GIV-ADLS-PS50,GIVENCHY ANGE OU DEMON LE SECRET EDP-S 50ML,3274870002694.0,84,93.0,42.95,,,0.0,
01-GIV-AMAR-TS100,GIVENCHY AMARIGE EDT-S 100ML,3274878122561.0,455,109.0,35.5,,,0.0,590991.0
01-GIV-AMAR-TS30,GIVENCHY AMARIGE EDT-S 30ML,3274878122509.0,437,53.0,20.95,,,0.0,102963.0
01-GIV-AOD-PS30,GIVENCHY ANGE OU DEMON EDP-S 30ML,3274872396203.0,258,64.0,26.95,,,0.0,988772.0
01-GIV-AOD-PS50,GIVENCHY ANGE OU DEMON EDP-S 50ML,3274872396180.0,18,93.0,36.95,,,0.0,912933.0
01-GIV-LIN-PS50-UK,GIVENCHY L'INTERDIT EDP-S 50ML,3274872372146.0,103,93.0,45.95,,,0.0,6310722.0
01-GIV-ORG-PS100,GIVENCHY ORGANZA EDP-S 100ML,3274872456686.0,152,131.0,39.95,,,0.0,591011.0
01-GIV-VIFW-TS75,GIVENCHY VERY IRRESISTIBLE FOR WOMEN EDT-S 75ML,3274872369412.0,352,91.0,37.5,,,0.0,603834.0
01-GL-FIDJI-TS50,GUY LAROCHE FIDJI EDT-S 50ML,3360372009627.0,147,39.5,10.25,,,0.0,
01-GU-ADFI-PS50-UK,GUCCI BLOOM AMBROSIA DI FIORI INTENSE EDP-S 50ML,3614229461336.0,1000+,83.0,29.5,,,0.0,6865545.0
01-GU-BAM-PS30,GUCCI BAMBOO EDP-S 30ML,737052925028.0,1000+,64.0,30.95,,,0.0,4790434.0
01-GU-BAM-PS50,GUCCI BAMBOO EDP-S 50ML,737052925073.0,20,90.0,31.95,,,0.0,
01-GU-BAM-PS50-UK,GUCCI BAMBOO EDP-S 50ML,737052925073.0,418,90.0,31.95,,,0.0,4809477.0
01-GU-BAM-TS30,GUCCI BAMBOO EDT-S 30ML,8005610295015.0,57,64.0,29.95,,,0.0,5044813.0
01-GU-BLO-PS30-UK,GUCCI BLOOM EDP-S 30ML,8005610481081.0,99,68.0,27.95,,,0.0,5723387.0
01-GU-BLO-PS50-UK,GUCCI BLOOM EDP-S 50ML,8005610481043.0,205,95.0,38.95,,,0.0,5723392.0
01-GU-BLO-TS100,GUCCI BLOOM EDT-S 100ML,3616302514298.0,42,118.0,47.95,,,0.0,201914116.0
01-GU-BLO-TS100-UK,GUCCI BLOOM EDT-S 100ML,3616302514298.0,9,118.0,45.95,,,0.0,201914116.0
01-GU-BLO-TS30,GUCCI BLOOM EDT-S 30ML,3616302514274.0,38,55.0,25.25,,,0.0,201914117.0
01-GU-BLO-TS50,GUCCI BLOOM EDT-S 50ML,3616302514281.0,88,82.0,35.95,,,0.0,201914115.0
01-GU-BPDF-PS30-UK,GUCCI BLOOM PROFUMO DI FIORI EDP-S 30ML,3614229461367.0,484,71.0,22.95,,,0.0,200519888.0
01-GU-FLOGJ-PS30-UK,GUCCI FLORA GORGEOUS JASMINE EDP-S 30ML,3616302968589.0,822,68.0,29.95,,,0.0,202047183.0
01-GU-FLOGM-PS30,GUCCI FLORA GORGEOUS MAGNOLIA EDP-S 30ML,3616303470869.0,148,68.0,34.95,,,0.0,203075995.0
01-GU-FLOGM-PS30-UK,GUCCI FLORA GORGEOUS MAGNOLIA EDP-S 30ML,3616303470869.0,938,68.0,29.95,,,0.0,
01-GU-FLOGM-PS50-UK,GUCCI FLORA GORGEOUS MAGNOLIA EDP-S 50ML,3616303470906.0,244,95.0,45.95,,,0.0,203075997.0
01-GU-FLOG-PS50-UK,GUCCI FLORA GORGEOUS GARDENIA EDP-S 50ML,3616302022489.0,8,95.0,47.95,,,0.0,201490323.0
01-GU-GGEL-PS60,GUCCI GUILTY ELIXIR EDP-S 60ML,3616304175916.0,190,124.0,60.95,,,0.0,203281384.0
01-GU-GUI-76110-UK,GUCCI GUILTY EDT-S 50ML,3616301976110.0,43,70.0,39.95,,,0.0,201060853.0
01-GU-GUI-SG150,GUCCI GUILTY SHOWER GEL 150ML,3616303855949.0,17,28.0,14.95,,,0.0,202808304.0
01-GU-GUI-TS30,GUCCI GUILTY EDT-S 30ML,3616301976134.0,147,55.0,33.95,,,0.0,201060852.0
01-GU-GUI-TS50,GUCCI GUILTY EDT-S 50ML,3616301976110.0,125,70.0,39.95,,,0.0,201060853.0
01-GUR-NDS-TS125,GUERLAIN AQUA ALLEGORIA NETTARE DI SOLE EDT-S 125ML,3346470142824.0,45,124.0,28.95,,,0.0,201258776.0
01-GUR-NV-TS125,GUERLAIN AQUA ALLEGORIA NEROLIA VETIVER EDT-S 125ML,3346470144132.0,165,127.0,32.95,,,0.0,201865105.0
01-GU-RUSH-TS75,GUCCI RUSH EDT-S 75ML,8005610328799.0,812,97.0,33.95,,,0.0,607455.0
01-GU-RUSH-TS75-UK,GUCCI RUSH EDT-S 75ML,8005610328799.0,306,97.0,33.95,,,0.0,607455.0
01-HB-DR-PS50,HUGO BOSS HUGO DEEP RED EDP-S 50ML,737052683522.0,360,54.0,12.99,,,0.0,595379.0
01-HB-DR-PS50-UK,HUGO BOSS HUGO DEEP RED EDP-S 50ML,737052683522.0,95,54.0,12.95,,,0.0,
01-HB-DR-PS90,HUGO BOSS HUGO DEEP RED EDP-S 90ML,737052683553.0,233,70.0,17.95,,,0.0,595380.0
01-HB-DR-PS90-UK,HUGO BOSS HUGO DEEP RED EDP-S 90ML,737052683553.0,330,70.0,17.25,,,0.0,595380.0
01-HB-FEMME-PS75-UK,HUGO BOSS FEMME EDP-S 75ML,737052041353.0,185,79.0,21.95,,,0.0,626954.0
01-HB-ORA-TS30,HUGO BOSS BOSS ORANGE WOMAN EDT-S 30ML,737052238050.0,1000+,42.0,10.25,,,0.0,1749151.0
01-HB-ORA-TS30-UK,HUGO BOSS BOSS ORANGE WOMAN EDT-S 30ML,737052238050.0,1000+,42.0,10.25,,,0.0,
01-HB-ORA-TS50,HUGO BOSS BOSS ORANGE WOMAN EDT-S 50ML,737052238081.0,721,68.0,11.95,,,0.0,1749149.0
01-HB-ORA-TS50-UK,HUGO BOSS BOSS ORANGE WOMAN EDT-S 50ML,737052238081.0,91,68.0,11.95,,,0.0,1749149.0
01-HB-ORA-TS75,HUGO BOSS BOSS ORANGE WOMAN EDT-S 75ML,737052238128.0,393,72.0,16.75,,,0.0,1749152.0
01-HB-ORA-TS75-UK,HUGO BOSS BOSS ORANGE WOMAN EDT-S 75ML,737052238128.0,1000+,72.0,16.75,,,0.0,1749152.0
01-HB-SCN-P30-UK,HUGO BOSS THE SCENT LE PARFUM 30ML,3616302681099.0,211,72.0,19.95,,,0.0,201814558.0
01-HB-SCN-PS50-UK,HUGO BOSS THE SCENT EDP-S 50ML,8005610298894.0,536,89.0,25.95,,,0.0,
01-HB-VIE-PS50-UK,HUGO BOSS MA VIE POUR FEMME EDP-S 50ML,737052802770.0,10,69.0,16.95,,,0.0,4397670.0
